torso_pitch_des, torso_roll_des, torso_yaw_des, l_shoulder_pitch_des, l_shoulder_roll_des, l_shoulder_yaw_des, l_elbow_des, r_shoulder_pitch_des, r_shoulder_roll_des, r_shoulder_yaw_des, r_elbow_des, l_hip_pitch_des, l_hip_roll_des, l_hip_yaw_des, l_knee_des, l_ankle_pitch_des, l_ankle_roll_des, r_hip_pitch_des, r_hip_roll_des, r_hip_yaw_des, r_knee_des, r_ankle_pitch_des, r_ankle_roll_des, torso_pitch, torso_roll, torso_yaw, l_shoulder_pitch, l_shoulder_roll, l_shoulder_yaw, l_elbow, r_shoulder_pitch, r_shoulder_roll, r_shoulder_yaw, r_elbow, l_hip_pitch, l_hip_roll, l_hip_yaw, l_knee, l_ankle_pitch, l_ankle_roll, r_hip_pitch, r_hip_roll, r_hip_yaw, r_knee, r_ankle_pitch, r_ankle_roll, base_x, base_y, base_z, com_x, com_y, com_z, des_com_x, des_com_y, des_com_z, lf_des_x, lf_des_y, lf_des_z, lf_meas_x, lf_meas_y, lf_meas_z, lf_meas_d_x, lf_meas_d_y, lf_meas_d_z, rf_des_x, rf_des_y, rf_des_z, rf_meas_x, rf_meas_y, rf_meas_z, rf_meas_d_x, rf_meas_d_y, rf_meas_d_z , zmp_des_x, zmp_des_y, zmp_meas_x, zmp_meas_y, dcom_x, dcom_y, dcom_z, des_dcom_x, des_dcom_y, des_dcom_z,d_torso_pitch_des, d_torso_roll_des, d_torso_yaw_des, d_l_shoulder_pitch_des, d_l_shoulder_roll_des, d_l_shoulder_yaw_des, d_l_elbow_des, d_r_shoulder_pitch_des, d_r_shoulder_roll_des, d_r_shoulder_yaw_des, d_r_elbow_des, d_l_hip_pitch_des, d_l_hip_roll_des, d_l_hip_yaw_des, d_l_knee_des, d_l_ankle_pitch_des, d_l_ankle_roll_des, d_r_hip_pitch_des, d_r_hip_roll_des, d_r_hip_yaw_des, d_r_knee_des, d_r_ankle_pitch_des, d_r_ankle_roll_des, d_torso_pitch, d_torso_roll, d_torso_yaw, d_l_shoulder_pitch, d_l_shoulder_roll, d_l_shoulder_yaw, d_l_elbow, d_r_shoulder_pitch, d_r_shoulder_roll, d_r_shoulder_yaw, d_r_elbow, d_l_hip_pitch, d_l_hip_roll, d_l_hip_yaw, d_l_knee, d_l_ankle_pitch, d_l_ankle_roll, d_r_hip_pitch, d_r_hip_roll, d_r_hip_yaw, d_r_knee, d_r_ankle_pitch, d_r_ankle_roll, rf_adj_x, rf_adj_y, rf_adj_z, lf_adj_x, lf_adj_y, lf_adj_z, external_fx, external_fy, external_fz, external_taux, external_tauy, external_tauz, computational_time, ang_mom_x, ang_mom_y, ang_mom_z , contact_0_corner_0_x , contact_0_corner_0_y , contact_0_corner_0_z , contact_0_corner_1_x , contact_0_corner_1_y , contact_0_corner_1_z , contact_0_corner_2_x , contact_0_corner_2_y , contact_0_corner_2_z , contact_0_corner_3_x , contact_0_corner_3_y , contact_0_corner_3_z , contact_1_corner_0_x , contact_1_corner_0_y , contact_1_corner_0_z , contact_1_corner_1_x , contact_1_corner_1_y , contact_1_corner_1_z , contact_1_corner_2_x , contact_1_corner_2_y , contact_1_corner_2_z , contact_1_corner_3_x , contact_1_corner_3_y , contact_1_corner_3_z
0.270318, 0.00106745, 0.00167009, -0.032515, 0.370948, 0.193226, 0.522275, -0.0316512, 0.373555, 0.193011, 0.521939, 0.0647699, 0.0381637, -0.0150262, -0.851934, -0.525165, -0.0602377, 0.0775609, 0.018787, -0.00455274, -0.880823, -0.540959, 4.47234e-05, 0.274665, 4.83167e-05, 0.00198484, -0.0322525, 0.370013, 0.193309, 0.522144, -0.0312912, 0.372668, 0.193089, 0.521797, 0.0648755, 0.0365887, -0.0144122, -0.854316, -0.525666, -0.057613, 0.0770443, 0.0187669, -0.00471886, -0.881197, -0.5402, -0.00215731, -0.00858347, -0.0139171, 0.574445, -0.000429721, -0.0119558, 0.55096, -0.000686932, -0.0117651, 0.551028, 0, 0.08, 0, -1.38778e-17, 0.08, -4.16334e-17, 0.000674155, 0.0805664, -0.00017276,0, -0.08, 0, 0.000128693, -0.0789988, -3.67535e-05, 0.000665819, -0.0793558, -0.000190729, -0.00578135, 0.00965794, -0.00152677, 0.0304894, 0.0110375, -0.0485717, 0.000598367, 0.018292, -0.0814808, -0.00398519, -0.00698412, 0.00650971, 0.0095594, -0.00306356, -0.00904235, 0.000745844, 0.000867582, 0.00176938, 0.00534593, -0.000452403, -0.000994889, -0.0419196, 0.0548212, -0.0273232, 0.0669079, -0.00631899, -0.169292, 0.0284808, -0.0535978, 0.0308223, -0.0941051, -0.0952511, 0.169523, -0.00351626, -0.141923, 0.0131719, -0.0214096, -0.0336195, -0.00253808, 0.00290019, -0.0081108, 0.0342595, -0.00488381, 0.00235555, -0.037493, 0.0463513, -0.019645, 0.045879, -0.00236316, -0.0858591, 0.0173254, -0.0423284, 0.0191899, -0.0910324, -0.0856428, 0.0443807, 0, -0.08, 0, 0, 0.08, 0, 0, 0, 0, 0, 0, 0, 99408, 0.00477498, -0.0116697, -0.000101858, -0.00285885, -0.0709601, 1.31388, -0.00277668, -0.0709602, 1.21212, -0.00277668, -0.0711793, 1.26433, -0.00285884, -0.0711791, 1.36609, -0.00213051, 0.0300154, 1.17332, -0.00205129, 0.0300154, 1.07126, -0.00205129, 0.0298042, 1.12357, -0.00213051, 0.0298042, 1.22562
0.270283, 0.00113133, 0.00175829, -0.0325414, 0.370859, 0.193234, 0.522282, -0.0316331, 0.373598, 0.193008, 0.521929, 0.0643716, 0.0386726, -0.0152797, -0.851395, -0.525277, -0.061801, 0.0778134, 0.0182897, -0.00426776, -0.881774, -0.541895, 0.00160974, 0.274444, -0.000803587, 0.00196841, -0.0322493, 0.369986, 0.193325, 0.522167, -0.0313007, 0.372619, 0.193082, 0.521784, 0.0642789, 0.0372613, -0.0148268, -0.853613, -0.525806, -0.0602511, 0.0772594, 0.0182078, -0.00441467, -0.882238, -0.541426, 0.000784137, -0.0083254, -0.0152618, 0.574316, -0.000217022, -0.0132381, 0.550839, -0.000504013, -0.0125799, 0.550988, 0, 0.08, 0, 1.38778e-17, 0.08, -2.22045e-16, 0.00075866, 0.0805359, -0.000175987,0, -0.08, 0, 0.000183714, -0.0791045, -0.000146018, 0.000765462, -0.0793903, -0.000319141, -0.00569012, 0.00962489, -0.00290709, 0.0388036, 0.0123303, -0.0636317, 0.00631033, 0.0180956, -0.0831272, -0.00454965, -0.00347124, 0.00638866, 0.00882013, -0.00263673, -0.00897312, 0.000745701, 0.000714755, 0.00181655, 0.00430364, -0.00035866, -0.00100195, -0.0398341, 0.0508877, -0.025347, 0.0539041, -0.0112486, -0.156333, 0.0252528, -0.0497247, 0.0284973, -0.0951286, -0.0936383, 0.156502, 0.0508413, -0.0609748, -0.024205, -0.00591169, 0.0334183, -0.00285122, 0.0061578, -0.0166128, -0.030654, -0.00783468, -0.00780634, -0.165186, 0.0579765, -0.0337355, 0.167737, 0.0473007, -0.130929, -0.0902333, -0.0309907, -0.00131949, 0.0159903, 0.132364, -0.0667061, 0, -0.08, 0, 0, 0.08, 0, 0, 0, 0, 0, 0, 0, 99408, 0.00564906, -0.0114607, -9.74704e-05, -0.00285885, -0.0709601, 1.31388, -0.00277668, -0.0709602, 1.21212, -0.00277668, -0.0711793, 1.26433, -0.00285884, -0.0711791, 1.36609, -0.00213051, 0.0300154, 1.17332, -0.00205129, 0.0300154, 1.07126, -0.00205129, 0.0298042, 1.12357, -0.00213051, 0.0298042, 1.22562
0.270264, 0.00119389, 0.00184383, -0.0325659, 0.370769, 0.193241, 0.522289, -0.0316146, 0.373637, 0.193005, 0.521919, 0.0639833, 0.0391639, -0.0155247, -0.850907, -0.5254, -0.0633148, 0.0780538, 0.0178093, -0.0039927, -0.882727, -0.542815, 0.00312541, 0.274036, -0.00135696, 0.00191249, -0.0321739, 0.370104, 0.193323, 0.522125, -0.0312561, 0.372447, 0.193108, 0.521803, 0.0637915, 0.037873, -0.0151698, -0.852835, -0.525874, -0.0617253, 0.0777073, 0.0176445, -0.00404988, -0.883551, -0.542391, 0.00236966, -0.0080859, -0.0160149, 0.574301, -1.84924e-05, -0.01393, 0.550834, -0.000323057, -0.0134111, 0.550942, 0, 0.08, 0, 1.38778e-17, 0.08, -1.249e-16, 0.000737983, 0.0804568, -0.000153676,0, -0.08, 0, 0.00017204, -0.0791383, -4.91843e-05, 0.000754194, -0.0794732, -0.000261341, -0.00570663, 0.00954363, -0.00380647, 0.054255, 0.025974, -0.081736, -0.00738033, 0.0178993, -0.0847736, -0.00511411, -0.00191335, 0.00625561, 0.00855415, -0.00245183, -0.00891309, 0.000743039, 0.000654519, 0.00184976, 0.00392041, -0.000323941, -0.00100408, -0.0388245, 0.0491341, -0.0244998, 0.0487693, -0.0122363, -0.151377, 0.0240364, -0.048039, 0.0275062, -0.0952871, -0.0919301, 0.151567, -0.0476243, -0.0522766, 0.0199896, 0.00879177, 0.00646055, 0.000591452, -0.00541445, 0.00959182, -0.0114222, 0.00727301, 0.00589767, -0.0295257, 0.0480383, -0.0634735, 0.037456, -0.0376375, -0.174611, 0.0484664, -0.0638553, 0.0707781, -0.144513, -0.128426, 0.177181, 0, -0.08, 0, 0, 0.08, 0, 0, 0, 0, 0, 0, 0, 99408, 0.00660265, -0.0112338, -9.26217e-05, -0.00285885, -0.0709601, 1.31388, -0.00277668, -0.0709602, 1.21212, -0.00277668, -0.0711793, 1.26433, -0.00285884, -0.0711791, 1.36609, -0.00213051, 0.0300154, 1.17332, -0.00205129, 0.0300154, 1.07126, -0.00205129, 0.0298042, 1.12357, -0.00213051, 0.0298042, 1.22562
0.270262, 0.00125709, 0.00192751, -0.0325889, 0.37068, 0.193249, 0.522295, -0.0315955, 0.373673, 0.193002, 0.521909, 0.0636003, 0.0396456, -0.0157652, -0.850462, -0.525529, -0.0647958, 0.0782864, 0.0173378, -0.00372331, -0.883694, -0.543726, 0.00460878, 0.273917, -0.00164565, 0.00174043, -0.0322112, 0.369995, 0.193297, 0.522109, -0.0312753, 0.372482, 0.193119, 0.521804, 0.0632355, 0.0385505, -0.0155243, -0.852278, -0.526064, -0.0638819, 0.0779889, 0.0170361, -0.00370769, -0.884857, -0.543687, 0.0041746, -0.00784513, -0.017113, 0.574195, 0.000182759, -0.0149317, 0.550741, -0.000144064, -0.0142589, 0.550891, 0, 0.08, 0, -2.77556e-17, 0.08, -1.94289e-16, 0.000807092, 0.0803788, -0.000154875,0, -0.08, 0, 0.000196873, -0.0791584, -6.96606e-05, 0.00083061, -0.0795548, -0.000330846, -0.00563429, 0.00946365, -0.00444652, 0.0570397, 0.0136157, -0.085162, -0.00541454, 0.0177029, -0.08642, -0.00567857, -0.000283071, 0.00632017, 0.00836761, -0.00229284, -0.00895259, 0.000748698, 0.000602891, 0.00191096, 0.00359878, -0.000294322, -0.00101844, -0.0383061, 0.0481707, -0.024048, 0.0445044, -0.0129607, -0.148106, 0.0232627, -0.047152, 0.0269389, -0.0966826, -0.0911075, 0.148337, -0.00527479, -0.0423732, -0.00568254, -0.0107965, -0.0404463, 0.0019847, 0.00154939, -0.00191133, 0.0278607, 0.00222755, -0.0014376, -0.049316, 0.0585084, -0.0371846, 0.0630432, 0.00154448, -0.179514, 0.0270551, -0.054481, 0.0320049, -0.118884, -0.0949218, 0.0736129, 0, -0.08, 0, 0, 0.08, 0, 0, 0, 0, 0, 0, 0, 99408, 0.00763736, -0.0109894, -8.73118e-05, -0.00285885, -0.0709601, 1.31388, -0.00277668, -0.0709602, 1.21212, -0.00277668, -0.0711793, 1.26433, -0.00285884, -0.0711791, 1.36609, -0.00213051, 0.0300154, 1.17332, -0.00205129, 0.0300154, 1.07126, -0.00205129, 0.0298042, 1.12357, -0.00213051, 0.0298042, 1.22562
0.270266, 0.00132849, 0.00202341, -0.0326147, 0.370577, 0.193257, 0.522301, -0.031573, 0.373714, 0.192998, 0.521897, 0.0631634, 0.0401942, -0.0160402, -0.849958, -0.525667, -0.0665006, 0.0785543, 0.0167991, -0.00341483, -0.884806, -0.544757, 0.00631816, 0.273917, -0.00164565, 0.00174043, -0.0322112, 0.369995, 0.193297, 0.522109, -0.0312753, 0.372482, 0.193119, 0.521804, 0.0632355, 0.0385505, -0.0155243, -0.852278, -0.526064, -0.0638819, 0.0779889, 0.0170361, -0.00370769, -0.884857, -0.543687, 0.0041746, -0.00784513, -0.017113, 0.574195, 0.000182759, -0.0149317, 0.550741, 3.29652e-05, -0.0151231, 0.550834, 0, 0.08, 0, 2.77556e-17, 0.08, 3.05311e-16, 0.000738733, 0.0805877, -0.000180044,0, -0.08, 0, 0.000196873, -0.0791584, -6.96606e-05, 0.000745541, -0.0793493, -0.000202879, -0.00571006, 0.00967163, -0.00444652, 0.0570397, 0.0136288, -0.0851504, -0.00554577, 0.0175066, -0.0880664, -0.00624303, 0.000462539, 0.00713998, 0.00959013, -0.00258098, -0.0102858, 0.000860952, 0.000683601, 0.00224344, 0.00412272, -0.000336368, -0.00117747, -0.0436816, 0.0548538, -0.0275082, 0.050368, -0.0137159, -0.170475, 0.0267898, -0.0538698, 0.0308483, -0.11123, -0.10316, 0.170937, -0.00527479, -0.0423732, -0.00568254, -0.0107965, -0.0404463, 0.0019847, 0.00154939, -0.00191133, 0.0278607, 0.00222755, -0.0014376, -0.049316, 0.0585084, -0.0371846, 0.0630432, 0.00154448, -0.179514, 0.0270551, -0.054481, 0.0320049, -0.118884, -0.0949218, 0.0736129, 0, -0.08, 0, 0, 0.08, 0, 0, 0, 0, 0, 0, 0, 99408, 0.00875481, -0.0107274, -8.15408e-05, -0.00285885, -0.0709601, 1.31388, -0.00277668, -0.0709602, 1.21212, -0.00277668, -0.0711793, 1.26433, -0.00285884, -0.0711791, 1.36609, -0.00213051, 0.0300154, 1.17332, -0.00205129, 0.0300154, 1.07126, -0.00205129, 0.0298042, 1.12357, -0.00213051, 0.0298042, 1.22562
0.270288, 0.00140621, 0.00212672, -0.0326413, 0.370466, 0.193267, 0.522309, -0.0315477, 0.373758, 0.192995, 0.521884, 0.0626951, 0.0407831, -0.0163367, -0.849435, -0.525794, -0.0683372, 0.0788441, 0.016219, -0.00308331, -0.886022, -0.545847, 0.00816131, 0.27376, -0.00193953, 0.00167126, -0.0322592, 0.369564, 0.193327, 0.522155, -0.0312784, 0.372799, 0.193096, 0.521785, 0.0627738, 0.0391879, -0.0158711, -0.851574, -0.526062, -0.0655181, 0.0783352, 0.0164654, -0.00339157, -0.88598, -0.544664, 0.00575699, -0.00765801, -0.0179481, 0.574157, 0.000343002, -0.0156945, 0.550711, 0.000208031, -0.0160037, 0.550772, 0, 0.08, 0, 6.93889e-17, 0.08, 1.11022e-16, 0.000702674, 0.0805209, -0.000158283,0, -0.08, 0, 0.000203774, -0.0792019, -2.01831e-05, 0.000715824, -0.0794195, -0.000153197, -0.00574331, 0.00960294, -0.00416724, 0.0460957, 0.0126662, -0.0302681, 0.00204878, 0.0173102, -0.0897128, -0.00680749, 0.00214999, 0.00777203, 0.0103312, -0.00265915, -0.0111529, 0.000935504, 0.000710246, 0.00252959, 0.00435323, -0.000352826, -0.00129215, -0.0468329, 0.0588909, -0.0296501, 0.0522935, -0.0127229, -0.183662, 0.0289818, -0.0580097, 0.0331521, -0.121617, -0.109011, 0.184315, 0.00564514, -0.0507012, 0.0013632, -0.0154783, -0.0573638, 0.00147122, 0.00449406, -0.00485342, 0.0517644, -0.00584372, -0.00213022, -0.0377129, 0.0528922, -0.0213814, 0.0382225, -0.00974462, -0.0631876, 0.0183885, -0.0509565, 0.0233823, -0.0979953, -0.0846893, 0.0494723, 0, -0.08, 0, 0, 0.08, 0, 0, 0, 0, 0, 0, 0, 99408, 0.00995662, -0.0104483, -7.53087e-05, -0.00285885, -0.0709601, 1.31388, -0.00277668, -0.0709602, 1.21212, -0.00277668, -0.0711793, 1.26433, -0.00285884, -0.0711791, 1.36609, -0.00213051, 0.0300154, 1.17332, -0.00205129, 0.0300154, 1.07126, -0.00205129, 0.0298042, 1.12357, -0.00213051, 0.0298042, 1.22562
0.270352, 0.00149003, 0.00223066, -0.0326652, 0.370346, 0.193277, 0.522315, -0.0315194, 0.373794, 0.192992, 0.52187, 0.0622105, 0.0413799, -0.0166385, -0.849005, -0.525968, -0.0701962, 0.0791266, 0.0156303, -0.00274813, -0.887352, -0.546997, 0.0100273, 0.273754, -0.00165311, 0.00152865, -0.032224, 0.369573, 0.193358, 0.522164, -0.0313182, 0.372807, 0.193089, 0.521776, 0.0621671, 0.0399883, -0.0163063, -0.851124, -0.526354, -0.0682859, 0.0786567, 0.0158084, -0.00305692, -0.8875, -0.546028, 0.00877782, -0.00739369, -0.0193557, 0.573981, 0.000567529, -0.0169405, 0.550555, 0.000381133, -0.0169009, 0.550704, 0, 0.08, 0, 1.38778e-17, 0.08, -5.55112e-17, 0.00079059, 0.080444, -0.00017724,0, -0.08, 0, 0.000250634, -0.0793187, -0.000108571, 0.000813792, -0.0794995, -0.000282463, -0.00565094, 0.00952418, -0.00277606, 0.0351276, 0.00750851, 0.00351961, 0.0146053, 0.0171139, -0.0913592, -0.00737195, 0.00647731, 0.00838194, 0.010394, -0.00239926, -0.0119976, 0.00101274, 0.000607167, 0.00283071, 0.00365885, -0.000286532, -0.0014123, -0.0484588, 0.0596802, -0.0301739, 0.0430844, -0.0173831, -0.185903, 0.028249, -0.05887, 0.0335176, -0.133015, -0.114942, 0.186594, -0.1074, 0.0598587, -0.0238935, 0.0386118, -0.00855365, 0.00761754, -0.0127137, 0.0359808, -0.0201952, 0.0176046, 0.0078886, -0.0058825, 0.0408387, 0.0101094, 0.105001, 0.0355663, -0.00533153, 0.112335, -0.00369536, -0.0100997, -0.0878825, 0.238535, -0.239985, 0, -0.08, 0, 0, 0.08, 0, 0, 0, 0, 0, 0, 0, 99408, 0.0112444, -0.0101521, -6.86154e-05, -0.00285885, -0.0709601, 1.31388, -0.00277668, -0.0709602, 1.21212, -0.00277668, -0.0711793, 1.26433, -0.00285884, -0.0711791, 1.36609, -0.00213051, 0.0300154, 1.17332, -0.00205129, 0.0300154, 1.07126, -0.00205129, 0.0298042, 1.12357, -0.00213051, 0.0298042, 1.22562
0.270375, 0.00157156, 0.0023373, -0.0326925, 0.370234, 0.193286, 0.522322, -0.0314934, 0.373842, 0.192988, 0.521857, 0.0617371, 0.0419845, -0.0169431, -0.848441, -0.526046, -0.0720807, 0.079433, 0.0150322, -0.00240616, -0.888579, -0.548067, 0.0119216, 0.273622, -0.00112302, 0.00150102, -0.0321033, 0.369552, 0.19335, 0.522108, -0.0311894, 0.372669, 0.193118, 0.521771, 0.0615489, 0.0407025, -0.0166696, -0.850627, -0.526587, -0.0701576, 0.0790582, 0.0152236, -0.00261507, -0.889112, -0.547092, 0.0104898, -0.00714752, -0.0203082, 0.57389, 0.0007675, -0.0177385, 0.550483, 0.000552272, -0.0178144, 0.55063, 0, 0.08, 0, -1.38778e-17, 0.08, 1.66533e-16, 0.000841477, 0.0803705, -0.000176651,0, -0.08, 0, 0.000274558, -0.0793667, -6.05065e-05, 0.000868178, -0.0795758, -0.000262624, -0.0055985, 0.00944916, -0.00331203, 0.038496, 0.0396341, -0.0712373, -0.00937471, 0.0169175, -0.0930056, -0.00793641, 0.00230338, 0.00815273, 0.0106641, -0.00272083, -0.0111821, 0.000937286, 0.000752412, 0.00260822, 0.00474243, -0.000386339, -0.00130443, -0.0473397, 0.0604629, -0.0304579, 0.056382, -0.00782982, -0.188445, 0.03064, -0.059808, 0.0341975, -0.122667, -0.107042, 0.189437, -0.0943438, 0.0781552, 0.0178257, 0.0300363, -0.0161235, 0.0065288, -0.00337146, 0.0326244, -0.0130752, 0.013583, -0.00208084, 0.00732585, 0.0408739, -0.0394586, 0.0184001, -0.0766039, -0.168096, 0.118982, -0.0290578, 0.0828622, -0.208998, -0.154896, 0.187507, 0, -0.08, 0, 0, 0.08, 0, 0, 0, 0, 0, 0, 0, 99408, 0.0126198, -0.00983897, -6.14609e-05, -0.00285885, -0.0709601, 1.31388, -0.00277668, -0.0709602, 1.21212, -0.00277668, -0.0711793, 1.26433, -0.00285884, -0.0711791, 1.36609, -0.00213051, 0.0300154, 1.17332, -0.00205129, 0.0300154, 1.07126, -0.00205129, 0.0298042, 1.12357, -0.00213051, 0.0298042, 1.22562
0.270434, 0.00165681, 0.00244442, -0.0327175, 0.370116, 0.193296, 0.522329, -0.0314648, 0.373884, 0.192985, 0.521843, 0.0612539, 0.0425926, -0.0172507, -0.847948, -0.52615, -0.0739818, 0.0797343, 0.0144299, -0.00206257, -0.889889, -0.549171, 0.0138331, 0.273572, -0.000449311, 0.00157493, -0.0321296, 0.36935, 0.19335, 0.522099, -0.0311233, 0.372666, 0.19311, 0.521738, 0.0608924, 0.0414798, -0.0171188, -0.849955, -0.526644, -0.0722374, 0.0793711, 0.0143898, -0.00221182, -0.890692, -0.548523, 0.0128218, -0.00693724, -0.0213683, 0.573804, 0.000934981, -0.0186165, 0.550415, 0.000721447, -0.0187445, 0.550551, 0, 0.08, 0, -8.32667e-17, 0.08, -1.94289e-16, 0.00091621, 0.0802635, -0.000173227,0, -0.08, 0, 0.000288627, -0.0793695, -3.00218e-06, 0.000955542, -0.0796857, -0.000256483, -0.00551817, 0.00934027, -0.00449882, 0.040857, 0.0211966, -0.0880408, -0.00660209, 0.0167212, -0.094652, -0.00850087, 0.00584068, 0.00852565, 0.0107114, -0.0025006, -0.0117821, 0.000992661, 0.000672356, 0.00285115, 0.00423215, -0.000337292, -0.0013943, -0.0483197, 0.0608097, -0.0307649, 0.0492723, -0.0104338, -0.190108, 0.0301319, -0.0602368, 0.034359, -0.130983, -0.11037, 0.191152, 0.0135874, 0.0603805, 0.0197427, -0.0199771, -0.0345579, 8.6856e-06, 0.00297611, 0.000800976, 0.0216124, -0.0107644, -0.00219419, -0.0771638, 0.0672171, -0.0483252, 0.0783982, -0.00661744, -0.204057, 0.0245286, -0.0710449, 0.0476273, -0.136225, -0.114709, 0.139912, 0, -0.08, 0, 0, 0.08, 0, 0, 0, 0, 0, 0, 0, 99408, 0.0140843, -0.00950921, -5.38454e-05, -0.00285885, -0.0709601, 1.31388, -0.00277668, -0.0709602, 1.21212, -0.00277668, -0.0711793, 1.26433, -0.00285884, -0.0711791, 1.36609, -0.00213051, 0.0300154, 1.17332, -0.00205129, 0.0300154, 1.07126, -0.00205129, 0.0298042, 1.12357, -0.00213051, 0.0298042, 1.22562
0.270502, 0.00175196, 0.00256522, -0.0327455, 0.369983, 0.193307, 0.522336, -0.0314325, 0.373932, 0.192981, 0.521828, 0.0607113, 0.0432747, -0.0175968, -0.847391, -0.526257, -0.076135, 0.0800756, 0.0137527, -0.00167481, -0.891363, -0.550404, 0.0160003, 0.273572, -0.000449311, 0.00157493, -0.0321296, 0.36935, 0.19335, 0.522099, -0.0311233, 0.372666, 0.19311, 0.521738, 0.0608924, 0.0414798, -0.0171188, -0.849955, -0.526644, -0.0722374, 0.0793711, 0.0143898, -0.00221182, -0.890692, -0.548523, 0.0128218, -0.00693724, -0.0213683, 0.573804, 0.000934981, -0.0186165, 0.550415, 0.000888659, -0.019691, 0.550466, 0, 0.08, 0, -8.32667e-17, 0.08, 0, 0.000801162, 0.0805257, -0.000195831,0, -0.08, 0, 0.000288627, -0.0793695, -3.00218e-06, 0.00081927, -0.0794262, -8.22233e-05, -0.00564264, 0.00960206, -0.00449882, 0.040857, 0.0212185, -0.0880259, -0.00672841, 0.0165248, -0.0962984, -0.00906533, 0.00684948, 0.0095147, 0.0120809, -0.00280789, -0.0132629, 0.00111754, 0.000761118, 0.00323713, 0.00482729, -0.000384909, -0.00157341, -0.0542625, 0.0682073, -0.0346062, 0.0556987, -0.0106803, -0.215319, 0.0341231, -0.067722, 0.0387759, -0.147389, -0.123281, 0.216711, 0.0135874, 0.0603805, 0.0197427, -0.0199771, -0.0345579, 8.6856e-06, 0.00297611, 0.000800976, 0.0216124, -0.0107644, -0.00219419, -0.0771638, 0.0672171, -0.0483252, 0.0783982, -0.00661744, -0.204057, 0.0245286, -0.0710449, 0.0476273, -0.136225, -0.114709, 0.139912, 0, -0.08, 0, 0, 0.08, 0, 0, 0, 0, 0, 0, 0, 99408, 0.0156397, -0.00916297, -4.57686e-05, -0.00285885, -0.0709601, 1.31388, -0.00277668, -0.0709602, 1.21212, -0.00277668, -0.0711793, 1.26433, -0.00285884, -0.0711791, 1.36609, -0.00213051, 0.0300154, 1.17332, -0.00205129, 0.0300154, 1.07126, -0.00205129, 0.0298042, 1.12357, -0.00213051, 0.0298042, 1.22562
0.270548, 0.00184623, 0.00268504, -0.0327748, 0.369858, 0.193318, 0.522345, -0.0314019, 0.373986, 0.192977, 0.521813, 0.0601847, 0.0439503, -0.0179386, -0.84677, -0.526303, -0.0782573, 0.0804248, 0.0130804, -0.00128917, -0.892755, -0.551566, 0.0181388, 0.273489, 0.000279037, 0.00165757, -0.0322793, 0.36905, 0.193378, 0.522185, -0.0311817, 0.372924, 0.193092, 0.521713, 0.0604888, 0.0424547, -0.0175695, -0.849515, -0.526932, -0.0756094, 0.0800858, 0.0135557, -0.00166502, -0.892686, -0.550438, 0.0163373, -0.00668132, -0.0230811, 0.573572, 0.0011755, -0.0201104, 0.550214, 0.00105391, -0.020654, 0.550375, 0, 0.08, 0, -1.38778e-17, 0.08, -1.94289e-16, 0.000740743, 0.0804305, -0.000218511,0, -0.08, 0, 0.000347213, -0.0794424, -0.0001014, 0.000760498, -0.0795241, -0.000251656, -0.00570233, 0.00950554, -0.00466759, 0.0311609, 0.0722987, -0.617363, -0.131006, 0.0163285, -0.0979447, -0.00962979, 0.00452678, 0.0094265, 0.0119812, -0.00292095, -0.0125488, 0.00105378, 0.000825581, 0.00306123, 0.00533852, -0.000432966, -0.00148421, -0.0526592, 0.0675599, -0.0341798, 0.0620636, -0.00461693, -0.212233, 0.0349222, -0.0672263, 0.0385637, -0.139224, -0.116245, 0.213857, 0.0166679, 0.142597, -0.0382462, -0.0223468, 0.0431481, 0.00817847, 0.0161827, -0.0411405, -0.0189914, -0.00479132, -0.00737029, 0.0464487, 0.263782, -0.140255, -0.250554, -0.277558, -1.35744, 0.282967, -0.245489, 0.18706, -0.815823, -0.877478, 1.59153, 0, -0.08, 0, 0, 0.08, 0, 0, 0, 0, 0, 0, 0, 99408, 0.0172875, -0.00880045, -3.72308e-05, -0.00285885, -0.0709601, 1.31388, -0.00277668, -0.0709602, 1.21212, -0.00277668, -0.0711793, 1.26433, -0.00285884, -0.0711791, 1.36609, -0.00213051, 0.0300154, 1.17332, -0.00205129, 0.0300154, 1.07126, -0.00205129, 0.0298042, 1.12357, -0.00213051, 0.0298042, 1.22562
